INFO 2025-08-05 16:44:09,258 basehttp 36331 126070925817536 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 16:44:09,288 basehttp 36331 126070925817536 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 16:44:09,546 log 36331 126070925817536 Not Found: /favicon.ico
WARNING 2025-08-05 16:44:09,554 basehttp 36331 126070925817536 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 16:46:59,314 autoreload 37929 137483992227968 Watching for file changes with StatReloader
INFO 2025-08-05 16:47:50,614 autoreload 38377 129952463458432 Watching for file changes with StatReloader
INFO 2025-08-05 16:48:21,398 autoreload 38652 124101488857216 Watching for file changes with StatReloader
INFO 2025-08-05 16:48:24,831 basehttp 38652 124101402289856 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 16:50:16,536 autoreload 39332 136076968734848 Watching for file changes with StatReloader
INFO 2025-08-05 16:51:55,900 autoreload 39782 123694963232896 Watching for file changes with StatReloader
INFO 2025-08-05 16:58:03,183 autoreload 39782 123694963232896 /home/diegomazuco/dev/orchestra/apps/automacao_ipiranga/admin.py changed, reloading.
INFO 2025-08-05 16:58:04,886 autoreload 42158 130679253454976 Watching for file changes with StatReloader
INFO 2025-08-05 16:58:38,964 autoreload 42158 130679253454976 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:58:41,069 autoreload 42585 132064691904640 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:00,391 autoreload 42585 132064691904640 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:59:01,266 autoreload 42729 134858112249984 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:04,674 autoreload 42729 134858112249984 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:59:05,214 autoreload 42768 138584496939136 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:12,584 autoreload 42768 138584496939136 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:59:13,085 autoreload 42933 124382939451520 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:16,349 autoreload 42933 124382939451520 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:59:16,840 autoreload 42962 128807073472640 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:23,134 autoreload 42962 128807073472640 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/models.py changed, reloading.
INFO 2025-08-05 16:59:23,633 autoreload 42998 140311997358208 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:26,882 autoreload 42998 140311997358208 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/models.py changed, reloading.
INFO 2025-08-05 16:59:27,383 autoreload 43027 124213989736576 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:30,622 autoreload 43027 124213989736576 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/models.py changed, reloading.
INFO 2025-08-05 16:59:31,111 autoreload 43056 132103990292608 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:34,342 autoreload 43056 132103990292608 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/models.py changed, reloading.
INFO 2025-08-05 16:59:34,995 autoreload 43080 136599020654720 Watching for file changes with StatReloader
INFO 2025-08-05 16:59:42,336 autoreload 43080 136599020654720 /home/diegomazuco/dev/orchestra/apps/automacao_documentos/admin.py changed, reloading.
INFO 2025-08-05 16:59:43,592 autoreload 43202 125280772477056 Watching for file changes with StatReloader
INFO 2025-08-05 17:15:53,398 autoreload 11637 136646354309248 Watching for file changes with StatReloader
INFO 2025-08-05 17:16:00,659 basehttp 11637 136646196459200 "GET / HTTP/1.1" 200 23348
WARNING 2025-08-05 17:16:01,039 log 11637 136646196459200 Not Found: /favicon.ico
WARNING 2025-08-05 17:16:01,041 basehttp 11637 136646196459200 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 17:16:12,962 views 11637 136646196459200 [POST] Processando arquivo: FJX1217_CIPP.pdf
INFO 2025-08-05 17:16:12,963 views 11637 136646196459200 [POST] Placa: FJX1217, Certificado: Cipp
ERROR 2025-08-05 17:16:13,006 views 11637 136646196459200 [POST] Erro ao salvar certificado: no such table: automacao_ipiranga_veiculoipiranga
Traceback (most recent call last):
  File "/home/diegomazuco/dev/orchestra/.venv/lib/python3.12/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/diegomazuco/dev/orchestra/.venv/lib/python3.12/site-packages/django/db/backends/sqlite3/base.py", line 360, in execute
    return super().execute(query, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
sqlite3.OperationalError: no such table: automacao_ipiranga_veiculoipiranga

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/diegomazuco/dev/orchestra/apps/dashboard/views.py", line 48, in process_documents_view
    veiculo, created_veiculo = VeiculoIpiranga.objects.get_or_create(  # type: ignore
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/diegomazuco/dev/orchestra/.venv/lib/python3.12/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
